balPayments,expDir,expWgt,hsCode,impDir,impWgt,statKor,year
-62916,34030,2185,0106199000,96946,698,기타,2007.12
-11348,0,0,0106201000,11348,66,뱀,2007.12
-98720,0,0,0106202000,98720,8003,자라,2007.12
-23509,0,0,0106203000,23509,410,거북,2007.12
-13704,0,0,0106209000,13704,124,기타,2007.12
-789,0,0,0106310000,789,11,맹금류,2007.12
-19806,0,0,0106320000,19806,10,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2007.12
-3482,0,0,0106901000,3482,51,양서류,2007.12
-187416,0,0,0106902090,187416,2914,기타 ,2007.12
-70461,1142,41,0106903010,71603,6276,갯지렁이,2007.12
-9525,0,0,0106903090,9525,11,기타,2007.12
-193961,0,0,0106909000,193961,1710,기타,2007.12
-50863221,1234037,23628,-,52097258,1187506,-,총계
-487914,0,0,0101101000,487914,6500,말(농가 사육용의 것에 한한다) ,2008.01
-499484,0,0,0101901010,499484,8500,경주말 ,2008.01
-67420,0,0,0101901090,67420,1800,기타 ,2008.01
-160824,0,0,0103100000,160824,8130,번식용,2008.01
-852291,0,0,0105111000,852291,3600,번식용,2008.01
-102067,0,0,0105191010,102067,729,번식용의 것 ,2008.01
-96414,63828,626,0106191000,160242,2211,개,2008.01
-411503,23084,387,0106199000,434587,4411,기타,2008.01
-9183,0,0,0106201000,9183,36,뱀,2008.01
-89525,0,0,0106202000,89525,8290,자라,2008.01
-33920,0,0,0106203000,33920,2262,거북,2008.01
-14430,0,0,0106209000,14430,339,기타,2008.01
-14758,0,0,0106320000,14758,30,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2008.01
-2618,0,0,0106901000,2618,9,양서류,2008.01
-163840,0,0,0106902090,163840,3354,기타 ,2008.01
-51985,1685,61,0106903010,53670,4342,갯지렁이,2008.01
-6473,0,0,0106903090,6473,1,기타,2008.01
-59228,0,0,0106909000,59228,1119,기타,2008.01
-247550,79600,500,0101101000,327150,4500,말(농가 사육용의 것에 한한다) ,2008.02
-124600,0,0,0101901010,124600,5000,경주말 ,2008.02
-41867,0,0,0101901090,41867,2500,기타 ,2008.02
-237682,0,0,0103100000,237682,14128,번식용,2008.02
-215125,38805,800,0105111000,253930,1791,번식용,2008.02
-164400,0,0,0105191010,164400,1161,번식용의 것 ,2008.02
-105263,40401,498,0106191000,145664,1806,개,2008.02
-6324,0,0,0106192010,6324,15,번식용의 것 ,2008.02
-325594,16060,296,0106199000,341654,3079,기타,2008.02
-14960,0,0,0106201000,14960,36,뱀,2008.02
-105888,0,0,0106202000,105888,8991,자라,2008.02
-30228,16,3,0106203000,30244,1936,거북,2008.02
-10860,0,0,0106209000,10860,68,기타,2008.02
-11393,0,0,0106390000,11393,64,기타,2008.02
-2096,0,0,0106901000,2096,26,양서류,2008.02
-145613,18134,61,0106902090,163747,3198,기타 ,2008.02
-105598,2327,84,0106903010,107925,7581,갯지렁이,2008.02
-10785,0,0,0106903090,10785,11,기타,2008.02
-55,0,0,0106909000,55,0,기타,2008.02
-1064471,0,0,0101101000,1064471,8530,말(농가 사육용의 것에 한한다) ,2008.03
-502809,0,0,0101901010,502809,12485,경주말 ,2008.03
-66598,0,0,0101901090,66598,2500,기타 ,2008.03
-69339,0,0,0103100000,69339,4666,번식용,2008.03
46157,46157,922,0105111000,0,0,번식용,2008.03
21799,21799,332,0105119000,0,0,기타,2008.03
-382892,0,0,0105191010,382892,2992,번식용의 것 ,2008.03
-72217,65365,625,0106191000,137582,2432,개,2008.03
-4042,0,0,0106192090,4042,69,기타 ,2008.03
-405967,15915,293,0106199000,421882,3297,기타,2008.03
-10362,0,0,0106201000,10362,36,뱀,2008.03
-143901,0,0,0106202000,143901,13104,자라,2008.03
-31110,0,0,0106203000,31110,927,거북,2008.03
-1639,0,0,0106209000,1639,102,기타,2008.03
-49607,0,0,0106390000,49607,18,기타,2008.03
-5324,0,0,0106901000,5324,134,양서류,2008.03
-90383,42545,150,0106902090,132928,2666,기타 ,2008.03
-96432,3262,111,0106903010,99694,8663,갯지렁이,2008.03
-4279,0,0,0106903090,4279,10,기타,2008.03
-224,0,0,0106909000,224,2,기타,2008.03
-611945,0,0,0101901010,611945,14000,경주말 ,2008.04
-77208,0,0,0101901090,77208,22050,기타 ,2008.04
-386782,28800,800,0103100000,415582,23561,번식용,2008.04
-86906,0,0,0104201000,86906,4000,젖염소,2008.04
-165000,0,0,0105111000,165000,1056,번식용,2008.04
-93508,0,0,0105119000,93508,2363,기타,2008.04
-451610,0,0,0105191010,451610,2813,번식용의 것 ,2008.04
-505759,0,0,0106110000,505759,352,영장류,2008.04
-103128,44003,676,0106191000,147131,1632,개,2008.04
-7867,0,0,0106192090,7867,68,기타 ,2008.04
-469645,38237,6577,0106199000,507882,4978,기타,2008.04
-8787,0,0,0106201000,8787,73,뱀,2008.04
-140581,0,0,0106202000,140581,12184,자라,2008.04
-25039,0,0,0106203000,25039,807,거북,2008.04
-24835,0,0,0106209000,24835,74,기타,2008.04
-10792,0,0,0106390000,10792,38,기타,2008.04
-9458,0,0,0106901000,9458,148,양서류,2008.04
-161818,34351,120,0106902090,196169,2444,기타 ,2008.04
-24637,4059,152,0106903010,28696,1989,갯지렁이,2008.04
-190,0,0,0106903020,190,190,실지렁이,2008.04
-13103,0,0,0106903090,13103,2,기타,2008.04
-700,0,0,0106909000,700,128,기타,2008.04
-1410353,0,0,0101901010,1410353,25800,경주말 ,2008.05
-632563,15437,1200,0101901090,648000,13500,기타 ,2008.05
-11866,0,0,0101909000,11866,250,기타 ,2008.05
-107750,0,0,0103100000,107750,4590,번식용,2008.05
-352140,0,0,0105111000,352140,1791,번식용,2008.05
-181544,0,0,0105191010,181544,1202,번식용의 것 ,2008.05
-59161,0,0,0106110000,59161,49,영장류,2008.05
-122272,30608,1069,0106191000,152880,2344,개,2008.05
-6235,0,0,0106192090,6235,83,기타 ,2008.05
-14276,0,0,0106194000,14276,630,곰,2008.05
-514007,21227,356,0106199000,535234,4141,기타,2008.05
-20752,0,0,0106201000,20752,91,뱀,2008.05
-146575,4779,200,0106202000,151354,11964,자라,2008.05
-38655,0,0,0106203000,38655,776,거북,2008.05
-15723,0,0,0106209000,15723,42,기타,2008.05
-525,0,0,0106320000,525,15,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2008.05
4298,4648,153,0106901000,350,5,양서류,2008.05
-132376,0,0,0106902090,132376,2173,기타 ,2008.05
-42721,3338,125,0106903010,46059,4476,갯지렁이,2008.05
-190,0,0,0106903020,190,190,실지렁이,2008.05
-16287,0,0,0106903090,16287,496,기타,2008.05
-477,0,0,0106909000,477,70,기타,2008.05
-1295471,2000,900,0101901010,1297471,14650,경주말 ,2008.06
-131462,0,0,0101901090,131462,7500,기타 ,2008.06
-350557,0,0,0103100000,350557,29040,번식용,2008.06
-249741,0,0,0105191010,249741,1815,번식용의 것 ,2008.06
-12023,0,0,0106110000,12023,30,영장류,2008.06
-183995,21686,752,0106191000,205681,2669,개,2008.06
-6367,0,0,0106192090,6367,88,기타 ,2008.06
-405448,18288,307,0106199000,423736,3963,기타,2008.06
-8382,0,0,0106201000,8382,70,뱀,2008.06
-128282,0,0,0106202000,128282,9906,자라,2008.06
-12045,0,0,0106203000,12045,523,거북,2008.06
-31815,0,0,0106209000,31815,1361,기타,2008.06
-1039,0,0,0106390000,1039,20,기타,2008.06
-1151,1196,45,0106901000,2347,19,양서류,2008.06
-79374,0,0,0106902090,79374,1163,기타 ,2008.06
-84004,3240,151,0106903010,87244,6048,갯지렁이,2008.06
-95,0,0,0106903020,95,95,실지렁이,2008.06
-7746,0,0,0106903090,7746,271,기타,2008.06
-3091,0,0,0106909000,3091,400,기타,2008.06
-1242610,1055,200,0101101000,1243665,18450,말(농가 사육용의 것에 한한다) ,2008.07
-867131,0,0,0101901010,867131,16110,경주말 ,2008.07
-111944,0,0,0101901090,111944,13000,기타 ,2008.07
-37279,93418,18600,0103100000,130697,2820,번식용,2008.07
-1992543,0,0,0105111000,1992543,9391,번식용,2008.07
-254415,0,0,0105191010,254415,1818,번식용의 것 ,2008.07
-461762,0,0,0106110000,461762,340,영장류,2008.07
-153095,24076,1058,0106191000,177171,1857,개,2008.07
-453182,13853,301,0106199000,467035,4268,기타,2008.07
-27487,0,0,0106201000,27487,188,뱀,2008.07
-134982,0,0,0106202000,134982,10065,자라,2008.07
-58305,274,10,0106203000,58579,696,거북,2008.07
-10774,0,0,0106209000,10774,322,기타,2008.07
-79000,0,0,0106390000,79000,60,기타,2008.07
-3846,2501,70,0106901000,6347,33,양서류,2008.07
-19680,77462,184,0106902090,97142,1575,기타 ,2008.07
-151628,21212,427,0106903010,172840,13446,갯지렁이,2008.07
-7486,0,0,0106903090,7486,9,기타,2008.07
-9868,0,0,0106909000,9868,104,기타,2008.07
-73934,15223,1396,0101101000,89157,2000,말(농가 사육용의 것에 한한다) ,2008.08
-271706,0,0,0101901010,271706,7500,경주말 ,2008.08
-181235,0,0,0101901090,181235,4500,기타 ,2008.08
-606200,0,0,0102101000,606200,2932,젖소 ,2008.08
-134050,10800,1580,0103100000,144850,8646,번식용,2008.08
-134996,0,0,0105119000,134996,2887,기타,2008.08
-134194,0,0,0105191010,134194,912,번식용의 것 ,2008.08
-151878,10199,535,0106191000,162077,1742,개,2008.08
-4642,0,0,0106192090,4642,100,기타 ,2008.08
-369283,15357,313,0106199000,384640,3699,기타,2008.08
-539,0,0,0106201000,539,5,뱀,2008.08
-114673,0,0,0106202000,114673,9311,자라,2008.08
-37811,0,0,0106203000,37811,716,거북,2008.08
-14684,0,0,0106209000,14684,380,기타,2008.08
-2199,0,0,0106901000,2199,19,양서류,2008.08
362393,438102,920,0106902090,75709,1000,기타 ,2008.08
-358873,12225,265,0106903010,371098,35436,갯지렁이,2008.08
-18379,0,0,0106903090,18379,124,기타,2008.08
-6778,0,0,0106909000,6778,400,기타,2008.08
-8709,0,0,0101109000,8709,490,기타 ,2008.09
184651,184651,900,0101901010,0,0,경주말 ,2008.09
-37306,0,0,0101901090,37306,1990,기타 ,2008.09
-235000,0,0,0102101000,235000,1638,젖소 ,2008.09
-89845,0,0,0103100000,89845,3708,번식용,2008.09
-545092,0,0,0105111000,545092,2410,번식용,2008.09
-172688,0,0,0105191010,172688,1433,번식용의 것 ,2008.09
-11940,0,0,0106110000,11940,22,영장류,2008.09
-42000,0,0,0106120000,42000,186,"고래ㆍ돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물) ",2008.09
-176822,8531,444,0106191000,185353,2205,개,2008.09
47,47,2,0106192090,0,0,기타 ,2008.09
15000,15000,1000,0106195090,0,0,기타,2008.09
-426047,30056,539,0106199000,456103,3878,기타,2008.09
-25351,0,0,0106201000,25351,61,뱀,2008.09
-117054,0,0,0106202000,117054,9276,자라,2008.09
-62946,0,0,0106203000,62946,1242,거북,2008.09
-8707,0,0,0106209000,8707,37,기타,2008.09
248,886,7,0106390000,638,40,기타,2008.09
303,385,12,0106901000,82,1,양서류,2008.09
189829,278980,390,0106902090,89151,1648,기타 ,2008.09
-390681,2749,96,0106903010,393430,38298,갯지렁이,2008.09
-8497,0,0,0106903090,8497,7,기타,2008.09
-4835,0,0,0106909000,4835,67,기타,2008.09
-40714,57400,13000,0101101000,98114,2480,말(농가 사육용의 것에 한한다) ,2008.10
-994532,0,0,0101901010,994532,24960,경주말 ,2008.10
-243826,0,0,0101901090,243826,10000,기타 ,2008.10
-1292966,0,0,0103100000,1292966,65482,번식용,2008.10
-2757,0,0,0103920000,2757,210,중량이 50킬로그램 이상인 것,2008.10
-250700,0,0,0105111000,250700,1736,번식용,2008.10
-153954,0,0,0105191010,153954,1126,번식용의 것 ,2008.10
-68961,0,0,0105991010,68961,523,번식용,2008.10
-124750,0,0,0106110000,124750,300,영장류,2008.10
-148190,15785,489,0106191000,163975,2359,개,2008.10
-33000,0,0,0106195010,33000,77,번식용,2008.10
-467073,21850,392,0106199000,488923,3954,기타,2008.10
-7239,0,0,0106201000,7239,5,뱀,2008.10
-112666,0,0,0106202000,112666,9966,자라,2008.10
-17149,0,0,0106203000,17149,2905,거북,2008.10
-1950,0,0,0106390000,1950,32,기타,2008.10
-7280,0,0,0106901000,7280,79,양서류,2008.10
-60359,24105,58,0106902090,84464,1533,기타 ,2008.10
-339057,2699,95,0106903010,341756,35319,갯지렁이,2008.10
-9541,0,0,0106903090,9541,3,기타,2008.10
-8471,0,0,0106909000,8471,105,기타,2008.10
-91520,5980,38,0101101000,97500,1950,말(농가 사육용의 것에 한한다) ,2008.11
-996806,0,0,0101901010,996806,18950,경주말 ,2008.11
-123200,0,0,0101901090,123200,5500,기타 ,2008.11
-269553,0,0,0103100000,269553,14460,번식용,2008.11
-232308,0,0,0105111000,232308,1774,번식용,2008.11
-34039,0,0,0105191010,34039,278,번식용의 것 ,2008.11
-140156,9081,268,0106191000,149237,1812,개,2008.11
-2190,0,0,0106195090,2190,62,기타,2008.11
-417482,19025,334,0106199000,436507,3221,기타,2008.11
-7633,0,0,0106201000,7633,16,뱀,2008.11
-63079,0,0,0106202000,63079,6111,자라,2008.11
-37817,0,0,0106203000,37817,2504,거북,2008.11
-16029,0,0,0106209000,16029,132,기타,2008.11
-3836,0,0,0106320000,3836,78,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2008.11
-1138,0,0,0106390000,1138,25,기타,2008.11
-4060,0,0,0106901000,4060,130,양서류,2008.11
-72996,470,6,0106902090,73466,1292,기타 ,2008.11
-141407,1999,66,0106903010,143406,15310,갯지렁이,2008.11
-8510,0,0,0106903090,8510,6,기타,2008.11
-2860,0,0,0106909000,2860,122,기타,2008.11
-2482344,0,0,0101101000,2482344,46145,말(농가 사육용의 것에 한한다) ,2008.12
-7800,0,0,0101901010,7800,360,경주말 ,2008.12
-2764809,0,0,0101901090,2764809,3200,기타 ,2008.12
-133027,0,0,0103100000,133027,7402,번식용,2008.12
-68809,0,0,0103920000,68809,1810,중량이 50킬로그램 이상인 것,2008.12
-1073064,0,0,0105111000,1073064,3803,번식용,2008.12
-41885,0,0,0106110000,41885,101,영장류,2008.12
-176845,22740,517,0106191000,199585,2706,개,2008.12
1840,1840,565,0106194000,0,0,곰,2008.12
-2250,0,0,0106195010,2250,35,번식용,2008.12
-329588,28790,5363,0106199000,358378,2847,기타,2008.12
-9825,0,0,0106201000,9825,29,뱀,2008.12
-69109,0,0,0106202000,69109,5603,자라,2008.12
-38223,0,0,0106203000,38223,2628,거북,2008.12
-14080,0,0,0106209000,14080,149,기타,2008.12
-78538,0,0,0106390000,78538,152,기타,2008.12
-10461,0,0,0106901000,10461,650,양서류,2008.12
-127701,657,9,0106902090,128358,2323,기타 ,2008.12
-63769,1621,56,0106903010,65390,6648,갯지렁이,2008.12
-17119,0,0,0106903090,17119,10,기타,2008.12
-2640,0,0,0106909000,2640,509,기타,2008.12
-43022854,2225964,69830,-,45248818,992941,-,총계
-407762,5298,36,0101101000,413060,4000,말(농가 사육용의 것에 한한다) ,2009.01
53797,806215,400,0101901010,752418,15500,경주말 ,2009.01
-151673,0,0,0101901090,151673,6700,기타 ,2009.01
-114090,0,0,0103100000,114090,7912,번식용,2009.01
-5674,0,0,0103910000,5674,45,중량이 50킬로그램 미만인 것,2009.01
-704700,0,0,0105111000,704700,2312,번식용,2009.01
-32284,15220,289,0106191000,47504,804,개,2009.01
-1500,0,0,0106195090,1500,100,기타,2009.01
-383514,18208,275,0106199000,401722,2545,기타,2009.01
-6044,0,0,0106201000,6044,29,뱀,2009.01
-71087,0,0,0106202000,71087,7235,자라,2009.01
-41050,0,0,0106203000,41050,2466,거북,2009.01
-3529,0,0,0106209000,3529,15,기타,2009.01
-7476,0,0,0106901000,7476,2222,양서류,2009.01
-54614,20250,34,0106902090,74864,1210,기타 ,2009.01
-49590,1866,63,0106903010,51456,5484,갯지렁이,2009.01
-82,0,0,0106903090,82,2,기타,2009.01
-3681,0,0,0106909000,3681,193,기타,2009.01
1164,1164,12,0101101000,0,0,말(농가 사육용의 것에 한한다) ,2009.02
-75014,0,0,0101901090,75014,10700,기타 ,2009.02
-190112,0,0,0105111000,190112,1774,번식용,2009.02
-26074,0,0,0105191010,26074,226,번식용의 것 ,2009.02
-86069,14543,218,0106191000,100612,1371,개,2009.02
-478540,18906,314,0106199000,497446,3578,기타,2009.02
-1854,0,0,0106201000,1854,7,뱀,2009.02
-91098,0,0,0106202000,91098,7975,자라,2009.02
-22605,0,0,0106203000,22605,2040,거북,2009.02
-8437,0,0,0106209000,8437,33,기타,2009.02
-2797,0,0,0106310000,2797,7,맹금류,2009.02
-1014,0,0,0106390000,1014,70,기타,2009.02
-2966,0,0,0106901000,2966,34,양서류,2009.02
-68866,41262,60,0106902090,110128,1025,기타 ,2009.02
-46621,1445,49,0106903010,48066,5172,갯지렁이,2009.02
-4158,0,0,0106903090,4158,17,기타,2009.02
-2981,0,0,0106909000,2981,56,기타,2009.02
-612925,0,0,0101101000,612925,3334,말(농가 사육용의 것에 한한다) ,2009.03
-6200,6382,500,0101901010,12582,500,경주말 ,2009.03
133,133,30,0102102000,0,0,육우 ,2009.03
-155212,0,0,0105191010,155212,1559,번식용의 것 ,2009.03
-155399,12782,366,0106191000,168181,1998,개,2009.03
-123,0,0,0106192090,123,3,기타 ,2009.03
-2300,0,0,0106195090,2300,52,기타,2009.03
-337897,20243,402,0106199000,358140,3560,기타,2009.03
-6466,0,0,0106201000,6466,13,뱀,2009.03
-97938,0,0,0106202000,97938,10448,자라,2009.03
-48630,0,0,0106203000,48630,1060,거북,2009.03
-6892,0,0,0106209000,6892,21,기타,2009.03
-601,0,0,0106310000,601,2,맹금류,2009.03
-2168,0,0,0106320000,2168,25,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2009.03
-60,0,0,0106390000,60,6,기타,2009.03
-3349,0,0,0106901000,3349,71,양서류,2009.03
-108125,4497,30,0106902090,112622,1634,기타 ,2009.03
-56707,2218,74,0106903010,58925,6117,갯지렁이,2009.03
-95,0,0,0106903020,95,95,실지렁이,2009.03
-123,0,0,0106903090,123,3,기타,2009.03
-3729,0,0,0106909000,3729,65,기타,2009.03
17178,17199,20,0101101000,21,1,말(농가 사육용의 것에 한한다) ,2009.04
-102461,0,0,0101901090,102461,9650,기타 ,2009.04
-55982,0,0,0103100000,55982,4450,번식용,2009.04
-314751,0,0,0105191010,314751,3330,번식용의 것 ,2009.04
-215532,0,0,0106110000,215532,300,영장류,2009.04
-109277,22464,765,0106191000,131741,1732,개,2009.04
-390341,34281,597,0106199000,424622,4325,기타,2009.04
-4957,0,0,0106201000,4957,183,뱀,2009.04
-58331,0,0,0106202000,58331,6622,자라,2009.04
-32321,0,0,0106203000,32321,868,거북,2009.04
-30226,0,0,0106209000,30226,1108,기타,2009.04
-6224,0,0,0106320000,6224,20,앵무류[패럿류(parrots)ㆍ패러키트류(parakeets)ㆍ금강앵무류ㆍ유황앵무류를 포함한다],2009.04
-12023,0,0,0106390000,12023,40,기타,2009.04
-4385,3874,100,0106901000,8259,88,양서류,2009.04
-78289,0,0,0106902090,78289,1187,기타 ,2009.04
-37818,4216,135,0106903010,42034,3796,갯지렁이,2009.04
-3509,0,0,0106903020,3509,2545,실지렁이,2009.04
-14997,0,0,0106903090,14997,11,기타,2009.04
-4136,0,0,0106909000,4136,57,기타,2009.04
-129985,0,0,0101101000,129985,2300,말(농가 사육용의 것에 한한다) ,2009.05
-1694807,0,0,0101901010,1694807,33500,경주말 ,2009.05
-191866,0,0,0101901090,191866,6900,기타 ,2009.05
-144022,0,0,0103100000,144022,10016,번식용,2009.05
-352684,0,0,0105111000,352684,2131,번식용,2009.05
-354080,0,0,0105191010,354080,3912,번식용의 것 ,2009.05
-553500,0,0,0106110000,553500,900,영장류,2009.05
-61972,0,0,0106120000,61972,120,"고래ㆍ돌고래류(고래목의 포유동물), 바다소(바다소목의 포유동물) ",2009.05
-141008,19447,685,0106191000,160455,2001,개,2009.05
207,217,20,0106192090,10,3,기타 ,2009.05
-6550,0,0,0106195090,6550,75,기타,2009.05
-355827,25375,482,0106199000,381202,3757,기타,2009.05
-16723,0,0,0106201000,16723,139,뱀,2009.05
-109026,0,0,0106202000,109026,10770,자라,2009.05
-13430,0,0,0106203000,13430,433,거북,2009.05
-11623,0,0,0106209000,11623,149,기타,2009.05
-82,12,9,0106390000,94,8,기타,2009.05
5489,8747,230,0106901000,3258,35,양서류,2009.05
-52043,46088,85,0106902090,98131,2746,기타 ,2009.05
-91853,4564,143,0106903010,96417,7610,갯지렁이,2009.05
-462,0,0,0106903020,462,210,실지렁이,2009.05
